Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_BIOLOGICAL_PROCESS	KW-0813~Transport	57	14.039408866995073	0.01751980357138824	ERO1B, ABCD2, ABCD3, SLC40A1, ATP2A2, SNX13, AQP4, MIA3, MAGT1, CROT, VLDLR, ORM3, SERPINA6, SLC4A4, ZFP36, CPT2, SLC16A7, LBP, TMED7, SLC25A44, SLC16A5, ABCC3, ABCG8, ATP6V1G1, TIMM29, MREG, ABCC2, SIGMAR1, NDUFC2, TEX2, STIM1, NDUFS5, NDUFS4, TMEM106B, SLC29A1, STAM2, ATP6V1A, VCP, SLC20A1, GOSR2, SLC41A2, TGFBRAP1, MTTP, STRA6L, SELENBP1, ATP5F1A, ASIC5, TTPA, SLC17A1, APOB, ATP9A, RANBP2, SEC16A, MTX3, CLCN5, SEC24D, CRAT	213	1387	6830	1.3177696314875553	0.8134645012370965	0.1849312599202092	0.1849312599202092
GOTERM_MF_DIRECT	GO:0042626~ATPase-coupled transmembrane transporter activity	5	1.2315270935960592	0.017607192257939143	ABCC3, ABCG8, ABCD2, ABCD3, ABCC2	385	30	11355	4.915584415584416	0.999998554969809	0.3507538036647351	0.3419502075357655
GOTERM_BP_DIRECT	GO:0042953~lipoprotein transport	4	0.9852216748768473	0.018317326107581643	MTTP, LSR, MIA3, APOB	388	17	11449	6.942995755003032	1.0	1.0	0.9915254237288136
GOTERM_MF_DIRECT	GO:0017046~peptide hormone binding	4	0.9852216748768473	0.01833902535825732	EDNRB, SLC40A1, IDE, PRLR	385	17	11355	6.939648586707411	0.9999991779933247	0.355965184517969	0.34703078754856165
KEGG_PATHWAY	mmu00260:Glycine, serine and threonine metabolism	6	1.477832512315271	0.01865064999234781	DMGDH, SRR, SDS, MAOB, CBS, GLDC	247	35	5496	3.814459224985541	0.9959026540569432	0.2866310419876611	0.2758332972552492
INTERPRO	IPR015422:PyrdxlP-dep_Trfase_small	5	1.2315270935960592	0.018919405491085027	DDC, GLDC, KYAT3, ABAT, ETNPPL	388	31	11584	4.815430661789158	0.9999999999905479	0.8670306861259311	0.8644211129547469
GOTERM_BP_DIRECT	GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process	18	4.433497536945813	0.01900337986807224	UBE2H, VCP, SYVN1, UBR4, NEDD4L, PJA2, AGT, UFL1, HECTD1, APC, PSMC4, PSMD2, PSMC1, DDIT3, PSMC2, PLAA, PSMD1, NFE2L2	388	289	11449	1.8378518175008027	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:1903895~negative regulation of IRE1-mediated unfolded protein response	3	0.7389162561576355	0.021382454688850718	UFL1, HSPA5, PDIA6	388	7	11449	12.646170839469809	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0072520~seminiferous tubule development	4	0.9852216748768473	0.021441026121801654	UBB, ADRM1, INHBB, GATA4	388	18	11449	6.557273768613975	1.0	1.0	0.9915254237288136
UP_KW_MOLECULAR_FUNCTION	KW-0719~Serine esterase	5	1.2315270935960592	0.02378359137283036	BCHE, ABHD2, CES1G, ACOT4, ACOT3	259	30	6951	4.472972972972973	0.8100317075853076	0.3900759188494065	0.3844226446631832
GOTERM_BP_DIRECT	GO:0006457~protein folding	11	2.70935960591133	0.02420049639954691	RANBP2, PDIA3, CANX, DNAJB11, CALR, CRELD2, PPIA, MESD, PDIA4, NKTR, HSP90B1	388	144	11449	2.254062857961054	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0035634~response to stilbenoid	4	0.9852216748768473	0.024837137863200683	CYP2B9, IDI1, FGL1, GSTA2	388	19	11449	6.21215409658166	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0006699~bile acid biosynthetic process	4	0.9852216748768473	0.024837137863200683	CYP39A1, ERRFI1, ABCD3, AKR1D1	388	19	11449	6.21215409658166	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0098869~cellular oxidant detoxification	6	1.477832512315271	0.02622028740964531	PRDX4, SELENOS, SRXN1, GSTA2, MGST3, GSR	388	50	11449	3.540927835051546	1.0	1.0	0.9915254237288136
PIR_SUPERFAMILY	PIRSF000332:FMO	3	0.7389162561576355	0.026454094919185628	FMO1, FMO2, FMO3	74	5	1336	10.832432432432434	0.8427487983101866	0.9126662747119042	0.9126662747119042
KEGG_PATHWAY	mmu04975:Fat digestion and absorption	5	1.2315270935960592	0.026945686892763013	ABCG8, PLA2G12A, MTTP, APOB, ACAT1	247	26	5496	4.27904079725942	0.999656419941046	0.39340702863433996	0.37858690084332036
GOTERM_BP_DIRECT	GO:0006633~fatty acid biosynthetic process	7	1.7241379310344827	0.027020818124700443	TMEM135, ABCD2, ABCD3, LIPC, MECR, UBR4, HSD17B12	388	68	11449	3.0375606428138267	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0009636~response to toxic substance	7	1.7241379310344827	0.027020818124700443	DDC, ABCC2, UGT1A1, TTPA, EPHX2, PON1, CYP2F2	388	68	11449	3.0375606428138267	1.0	1.0	0.9915254237288136
UP_SEQ_FEATURE	DOMAIN:Thioredoxin 1	3	0.7389162561576355	0.027215389960639214	PDIA3, PDIA6, PDIA4	379	8	11328	11.20844327176781	0.9999999999999993	1.0	0.9992107340173638
UP_SEQ_FEATURE	DOMAIN:Thioredoxin 2	3	0.7389162561576355	0.027215389960639214	PDIA3, PDIA6, PDIA4	379	8	11328	11.20844327176781	0.9999999999999993	1.0	0.9992107340173638
INTERPRO	IPR002402:Cyt_P450_E_grp-II	3	0.7389162561576355	0.02727675108163666	CYP3A13, CYP3A25, CYP3A59	388	8	11584	11.195876288659795	0.9999999999999999	1.0	0.9977409638554217
INTERPRO	IPR023213:CAT-like_dom_sf	3	0.7389162561576355	0.02727675108163666	CPT2, CROT, CRAT	388	8	11584	11.195876288659795	0.9999999999999999	1.0	0.9977409638554217
UP_SEQ_FEATURE	DOMAIN:ABC transmembrane type-1	4	0.9852216748768473	0.027570002549000164	ABCC3, ABCD2, ABCD3, ABCC2	379	20	11328	5.977836411609498	0.9999999999999996	1.0	0.9992107340173638
GOTERM_BP_DIRECT	GO:0009437~carnitine metabolic process	3	0.7389162561576355	0.027879728185835218	CPT2, CROT, ACADM	388	8	11449	11.065399484536082	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0034374~low-density lipoprotein particle remodeling	3	0.7389162561576355	0.027879728185835218	LIPC, MTTP, APOB	388	8	11449	11.065399484536082	1.0	1.0	0.9915254237288136
GOTERM_MF_DIRECT	GO:0062187~anandamide 8,9 epoxidase activity	3	0.7389162561576355	0.027903354706179422	CYP2B9, CYP2B10, CYP2D26	385	8	11355	11.060064935064936	0.9999999995033512	0.48007564640064965	0.46802619160327524
GOTERM_MF_DIRECT	GO:0062188~anandamide 11,12 epoxidase activity	3	0.7389162561576355	0.027903354706179422	CYP2B9, CYP2B10, CYP2D26	385	8	11355	11.060064935064936	0.9999999995033512	0.48007564640064965	0.46802619160327524
GOTERM_MF_DIRECT	GO:0016410~N-acyltransferase activity	3	0.7389162561576355	0.027903354706179422	GM4952, ACNAT2, ACNAT1	385	8	11355	11.060064935064936	0.9999999995033512	0.48007564640064965	0.46802619160327524
GOTERM_MF_DIRECT	GO:0062189~anandamide 14,15 epoxidase activity	3	0.7389162561576355	0.027903354706179422	CYP2B9, CYP2B10, CYP2D26	385	8	11355	11.060064935064936	0.9999999995033512	0.48007564640064965	0.46802619160327524
UP_SEQ_FEATURE	DOMAIN:Thioredoxin	5	1.2315270935960592	0.02827070621901847	PDIA3, PRDX4, MAGT1, PDIA6, PDIA4	379	35	11328	4.269883151149642	0.9999999999999999	1.0	0.9992107340173638
INTERPRO	IPR015421:PyrdxlP-dep_Trfase_major	5	1.2315270935960592	0.028382792879434775	DDC, GLDC, KYAT3, ABAT, ETNPPL	388	35	11584	4.265095729013255	1.0	1.0	0.9977409638554217
INTERPRO	IPR015424:PyrdxlP-dep_Trfase	5	1.2315270935960592	0.028382792879434775	DDC, GLDC, KYAT3, ABAT, ETNPPL	388	35	11584	4.265095729013255	1.0	1.0	0.9977409638554217
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	19	4.679802955665025	0.028438513044703767	APCS, PLA2G12A, C1RA, EDEM1, PON1, ATP2A2, VLDLR, NCALD, SULF2, SRR, CDH4, STIM1, CANX, RGN, PLS3, CDHR5, AMY1, CALR, CRELD2	385	326	11355	1.7189466974743048	0.9999999996726516	0.48007564640064965	0.46802619160327524
GOTERM_MF_DIRECT	GO:0015035~protein-disulfide reductase activity	4	0.9852216748768473	0.02853818241483386	PDIA3, ERO1B, PDIA6, PDIA4	385	20	11355	5.898701298701299	0.9999999996971121	0.48007564640064965	0.46802619160327524
GOTERM_MF_DIRECT	GO:0019899~enzyme binding	22	5.41871921182266	0.029190056377147874	DDC, JUN, UGT1A1, HSPA5, GLDC, ATP2A2, CYP3A13, CYP2C29, TUBA4A, CYP2C39, CYP2C38, ACAT1, CYP2C37, ZFP36, SELENOS, CBS, CYP2A22, MLEC, CYP2C50, CYP2E1, SQSTM1, ATF6	385	398	11355	1.630294328786791	0.9999999998177778	0.48036679733697696	0.46831003492032897
INTERPRO	IPR003593:AAA+_ATPase	9	2.2167487684729066	0.02942911704685752	ABCC3, VCP, ABCD2, ABCD3, ABCC2, PSMC4, PSMC1, PSMC2, ASCC3	388	109	11584	2.4651470727324316	1.0	1.0	0.9977409638554217
SMART	SM00865:Tubulin_C	3	0.7389162561576355	0.030180460666448108	TUBB5, TUBB4B, TUBA4A	170	10	6044	10.665882352941177	0.9940105730649693	1.0	1.0
UP_KW_MOLECULAR_FUNCTION	KW-1278~Translocase	8	1.9704433497536946	0.031963988963220405	ABCC3, ATP6V1A, ABCG8, ABCD2, ABCD3, ABCC2, ATP2A2, ATP9A	259	82	6951	2.6183256427158867	0.8937046111280196	0.3900759188494065	0.3844226446631832
KEGG_PATHWAY	mmu00120:Primary bile acid biosynthesis	4	0.9852216748768473	0.032199470343227746	CYP39A1, AKR1D1, ACNAT2, ACNAT1	247	16	5496	5.562753036437247	0.999929291798279	0.42976537906779505	0.4135755873905836
GOTERM_BP_DIRECT	GO:0042594~response to starvation	5	1.2315270935960592	0.03228989214090187	ZFP36, DDIT3, HMGCS2, ACADM, ACAT1	388	36	11449	4.098296105383734	1.0	1.0	0.9915254237288136
KEGG_PATHWAY	mmu00980:Metabolism of xenobiotics by cytochrome P450	7	1.7241379310344827	0.03237958335442291	ADH4, UGT1A1, GSTA2, MGST3, SULT2A7, CYP2E1, CYP2F2	247	54	5496	2.884390463337832	0.9999330320794323	0.42976537906779505	0.4135755873905836
GOTERM_BP_DIRECT	GO:0000038~very long-chain fatty acid metabolic process	4	0.9852216748768473	0.032444042449116	ABCD2, ABCD3, ACOT4, ACOT3	388	21	11449	5.620520373097692	1.0	1.0	0.9915254237288136
GOTERM_MF_DIRECT	GO:0042288~MHC class I protein binding	4	0.9852216748768473	0.03248117350744206	PDIA3, VCP, ATP5F1A, TUBB5	385	21	11355	5.617810760667903	0.9999999999860625	0.5231542201092264	0.5100235329466435
GOTERM_CC_DIRECT	GO:0008541~proteasome regulatory particle, lid subcomplex	3	0.7389162561576355	0.03384447790508843	PSMD11, ADRM1, PSMD3	386	9	11609	10.025043177892918	0.9999988812782116	0.5612542585927165	0.5415116464814149
UP_SEQ_FEATURE	DOMAIN:ABC transporter	5	1.2315270935960592	0.033867626159596854	ABCC3, ABCG8, ABCD2, ABCD3, ABCC2	379	37	11328	4.039078656492904	1.0	1.0	0.9992107340173638
KEGG_PATHWAY	mmu05020:Prion disease	17	4.1871921182266005	0.03421648538678203	PSMD11, HSPA5, ADRM1, NDUFC2, TUBB4B, TUBA4A, ATP5F1A, TUBB5, PSMC4, PSMD2, NDUFS5, PSMC1, DDIT3, NDUFS4, PSMD3, PSMC2, PSMD1	247	218	5496	1.7351706719162054	0.9999615498458656	0.4344005970843631	0.4180361910298152
GOTERM_BP_DIRECT	GO:0031642~negative regulation of myelination	3	0.7389162561576355	0.035055310317486786	MTMR2, CTSC, JAM2	388	9	11449	9.835910652920964	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0034378~chylomicron assembly	3	0.7389162561576355	0.035055310317486786	CES1G, APOB, PPIA	388	9	11449	9.835910652920964	1.0	1.0	0.9915254237288136
GOTERM_MF_DIRECT	GO:0031404~chloride ion binding	3	0.7389162561576355	0.03508468687657198	NQO2, AMY1, CTSC	385	9	11355	9.831168831168831	0.9999999999981873	0.5456647218302741	0.5319690418900164
GOTERM_MF_DIRECT	GO:0140359~ABC-type transporter activity	5	1.2315270935960592	0.03532043774066504	ABCC3, ABCG8, ABCD2, ABCD3, ABCC2	385	37	11355	3.985608985608986	0.9999999999984934	0.5456647218302741	0.5319690418900164
INTERPRO	IPR036640:ABC1_TM_sf	4	0.9852216748768473	0.03558085018309935	ABCC3, ABCD2, ABCD3, ABCC2	388	22	11584	5.428303655107779	1.0	1.0	0.9977409638554217
GOTERM_BP_DIRECT	GO:0034599~cellular response to oxidative stress	8	1.9704433497536946	0.03595973529344229	NQO1, SELENOS, SRXN1, GSR, ATP2A2, PPIA, ETV5, NFE2L2	388	92	11449	2.565889735544599	1.0	1.0	0.9915254237288136
SMART	SM00864:Tubulin	3	0.7389162561576355	0.03621980318365205	TUBB5, TUBB4B, TUBA4A	170	11	6044	9.696256684491978	0.9978897897021611	1.0	1.0
GOTERM_BP_DIRECT	GO:0007178~cell surface receptor protein serine/threonine kinase signaling pathway	4	0.9852216748768473	0.036651137241897544	PPM1L, GDF15, INHBB, INHBC	388	22	11449	5.365042174320525	1.0	1.0	0.9915254237288136
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	177	43.5960591133005	0.03677187404655556	DMGDH, ERRFI1, JPT2, WWC1, CPOX, IRS2, AQP4, CYP3A13, FGF1, ACTB, PBLD2, ACTG1, NRBP2, ZFP36, GOLGA4, SALL1, TUBB5, TRIM24, SLC16A7, SULT2A7, PLS3, CAR8, ACAD10, DDX17, PABIR1, SDS, WSB1, PCYT2, RBFOX2, CXADR, ECH1, KRT8, UBE4A, RPSA, TUBA4A, CYP2D26, TMEM135, SELENOS, LRATD2, DDIT3, HMBS, DNAJB11, TXNIP, PLAA, WDFY3, CYP2E1, STAM2, PPIA, SQSTM1, ACOT4, ACOT3, ATP6V1A, IDI1, MTMR2, VCP, NNMT, DCUN1D3, ACTMAP, UBR4, NEDD4L, UBR3, MTMR9, CYP2B9, ADH4, PRDX4, ADAP2, UBB, PODXL, TTPA, APOB, FGF21, ESRRA, CYP2J6, GADD45B, HSPA5, EPHX2, IRF2BP2, CYP2C29, A1CF, HAL, IBTK, UCK1, KYAT3, NMT1, CALR, DUS1L, RPS24, NFE2L2, CPEB4, DIDO1, RNF10, DOCK4, SRXN1, DPYS, IDE, CYP2C39, SEPTIN11, CYP2C38, GMPPB, CYP2C37, AKAP12, UFL1, SPRED1, CYP26B1, SPR, CYP2B10, DHX16, AOX1, WDR7, ACADM, TMED7, PGPEP1, CTSC, RAB5IF, HTATIP2, EIF5A, PLA2G12A, CYP4A10, SIGMAR1, NDUFC2, CYP4A14, PJA2, PTP4A1, DNAJC3, RNF144B, FAM210A, IMPACT, RGN, PDZRN3, DDC, NR1I3, GOSR2, RPL12, AKR1D1, TGFBRAP1, ACNAT2, ACNAT1, HSPA13, MROH1, SRR, SULT1E1, CBS, CYP2C54, CREG1, NAA25, CYP2C50, CYP2F2, PDLIM5, TRIM44, ATP9A, UBQLN2, NKTR, RANBP2, NQO1, NQO2, MDH2, GDF15, SPRY4, ADRM1, GSR, RPL35A, TUBB4B, HIPK2, CYP2C69, CYP2C68, CES1B, APC, PSMC4, CYP2A22, PSMC1, CES1G, PSMC2, CDK2AP2, TAF7, PTPN9, TACC1, PIK3AP1	386	4778	11609	1.1141268161283258	0.9999996656480712	0.5854082348211646	0.5648159853550934
UP_KW_MOLECULAR_FUNCTION	KW-0358~Heparin-binding	6	1.477832512315271	0.03688733794820631	LIPC, COL13A1, APOH, APOB, FGF1, HRG	259	50	6951	3.2205405405405405	0.9252313761317195	0.3900759188494065	0.3844226446631832
GOTERM_MF_DIRECT	GO:0008201~heparin binding	8	1.9704433497536946	0.037881551359018203	LIPC, COL13A1, APOH, IGFALS, HSD17B12, APOB, FGF1, HRG	385	93	11355	2.5370758273984078	0.9999999999997986	0.5735266875755356	0.5591316980591087
KEGG_PATHWAY	mmu01040:Biosynthesis of unsaturated fatty acids	5	1.2315270935960592	0.038586464822317174	HSD17B12, ACNAT2, ACNAT1, ACOT4, ACOT3	247	29	5496	3.836381404439481	0.9999897720699815	0.44534009561133936	0.42856358516022736
KEGG_PATHWAY	mmu05022:Pathways of neurodegeneration - multiple diseases	24	5.911330049261084	0.03861649883374779	VCP, PSMD11, HSPA5, ADRM1, SIGMAR1, ATP2A2, NDUFC2, TUBB4B, TUBA4A, ATP5F1A, TUBB5, UBB, APC, PSMC4, PSMD2, NDUFS5, PSMC1, DDIT3, NDUFS4, PSMD3, PSMC2, PSMD1, SQSTM1, ATF6	247	350	5496	1.525783689994216	0.9999898649454824	0.44534009561133936	0.42856358516022736
GOTERM_MF_DIRECT	GO:0051082~unfolded protein binding	7	1.7241379310344827	0.038799290729384026	HSPA5, CANX, DNAJB11, SYVN1, CALR, UGGT1, HSP90B1	385	74	11355	2.78992628992629	0.9999999999999022	0.5759031976890924	0.5614485599663807
GOTERM_BP_DIRECT	GO:0045766~positive regulation of angiogenesis	9	2.2167487684729066	0.0392268711478056	C3, FLT1, STIM1, DDAH1, HGF, GATA4, FGF1, NFE2L2, HIPK2	388	114	11449	2.329557786218123	1.0	1.0	0.9915254237288136
UP_KW_MOLECULAR_FUNCTION	KW-0413~Isomerase	11	2.70935960591133	0.03957291930356298	PDIA3, IDI1, SRR, ECH1, ASCC3, CRELD2, PPIA, PDIA6, PBLD2, PDIA4, NKTR	259	143	6951	2.064449064449064	0.9383343372765036	0.3900759188494065	0.3844226446631832
KEGG_PATHWAY	mmu04145:Phagosome	11	2.70935960591133	0.03965357015717406	C3, ATP6V1A, ATP6V1G1, C1RA, TUBB5, CANX, CALR, TUBB4B, TUBA4A, ACTB, ACTG1	247	119	5496	2.056816248766713	0.9999926047229455	0.44534009561133936	0.42856358516022736
INTERPRO	IPR011527:ABC1_TM_dom	4	0.9852216748768473	0.039933718316322704	ABCC3, ABCD2, ABCD3, ABCC2	388	23	11584	5.192290452711788	1.0	1.0	0.9977409638554217
UP_KW_LIGAND	KW-0106~Calcium	27	6.65024630541872	0.040623173899435046	APCS, FGL1, PON1, CLTB, ATP2A2, NEDD4L, NCALD, HSP90B1, TGM1, CDH4, SRR, LIPC, PLS3, C1RA, PLA2G12A, SYT3, EDEM1, ENTPD5, SULF2, STIM1, CANX, RGN, MMP19, AMY1, CDHR5, CALR, CRELD2	183	462	4586	1.464551841601022	0.7118114551505248	0.1740993167118645	0.16829600615480234
GOTERM_BP_DIRECT	GO:0042157~lipoprotein metabolic process	4	0.9852216748768473	0.04112342590684982	MTTP, LCAT, APOB, ETNPPL	388	23	11449	5.131779471089198	1.0	1.0	0.9915254237288136
GOTERM_MF_DIRECT	GO:0005179~hormone activity	4	0.9852216748768473	0.04116967144205272	GDF15, INHBB, INHBC, AGT	385	23	11355	5.129305477131563	0.9999999999999849	0.5993354092621905	0.5842926446968251
KEGG_PATHWAY	mmu00071:Fatty acid degradation	6	1.477832512315271	0.04150418587515782	ADH4, CPT2, CYP4A10, CYP4A14, ACADM, ACAT1	247	43	5496	3.1047923924300913	0.9999957893958455	0.44856934745593824	0.43167118710657076
GOTERM_BP_DIRECT	GO:0006814~sodium ion transport	5	1.2315270935960592	0.04169737537420992	ASIC5, SLC20A1, CPOX, SLC17A1, SLC4A4	388	39	11449	3.783042558815754	1.0	1.0	0.9915254237288136
UP_SEQ_FEATURE	DOMAIN:Ig-like V-type 2	3	0.7389162561576355	0.04185884751015029	BTNL9, PIGR, A1BG	379	10	11328	8.96675461741425	1.0	1.0	0.9992107340173638
UP_SEQ_FEATURE	DOMAIN:Tubulin/FtsZ 2-layer sandwich	3	0.7389162561576355	0.04185884751015029	TUBB5, TUBB4B, TUBA4A	379	10	11328	8.96675461741425	1.0	1.0	0.9992107340173638
INTERPRO	IPR018316:Tubulin/FtsZ_2-layer-sand-dom	3	0.7389162561576355	0.041950859481941175	TUBB5, TUBB4B, TUBA4A	388	10	11584	8.956701030927835	1.0	1.0	0.9977409638554217
INTERPRO	IPR037103:Tubulin/FtsZ-like_C	3	0.7389162561576355	0.041950859481941175	TUBB5, TUBB4B, TUBA4A	388	10	11584	8.956701030927835	1.0	1.0	0.9977409638554217
GOTERM_BP_DIRECT	GO:0046395~carboxylic acid catabolic process	3	0.7389162561576355	0.04285616853701953	PON1, ACADM, ACAD10	388	10	11449	8.852319587628866	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0010884~positive regulation of lipid storage	3	0.7389162561576355	0.04285616853701953	C3, TMEM135, APOB	388	10	11449	8.852319587628866	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0046470~phosphatidylcholine metabolic process	3	0.7389162561576355	0.04285616853701953	LIPC, PON1, LCAT	388	10	11449	8.852319587628866	1.0	1.0	0.9915254237288136
GOTERM_BP_DIRECT	GO:0035435~phosphate ion transmembrane transport	3	0.7389162561576355	0.04285616853701953	SLC20A1, SLC37A4, SLC17A1	388	10	11449	8.852319587628866	1.0	1.0	0.9915254237288136
GOTERM_MF_DIRECT	GO:0016709~oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	3	0.7389162561576355	0.042891679794352794	CYP26B1, FMO1, FMO3	385	10	11355	8.848051948051948	0.9999999999999961	0.6021684232374162	0.5870545526409684
GOTERM_MF_DIRECT	GO:0004867~serine-type endopeptidase inhibitor activity	6	1.477832512315271	0.04295521116885135	ITIH3, MUG1, SERPINA3M, SERPINA6, HRG, AGT	385	57	11355	3.1045796308954206	0.9999999999999963	0.6021684232374162	0.5870545526409684
KEGG_PATHWAY	mmu00630:Glyoxylate and dicarboxylate metabolism	5	1.2315270935960592	0.043013499071117366	CS, MDH2, GLDC, HAO1, ACAT1	247	30	5496	3.7085020242914983	0.9999973423546299	0.44856934745593824	0.43167118710657076
UP_SEQ_FEATURE	DOMAIN:Major facilitator superfamily (MFS) profile	5	1.2315270935960592	0.0433879734715344	SLC22A26, SLC16A7, SLC37A4, SLC17A1, SLC16A5	379	40	11328	3.736147757255937	1.0	1.0	0.9992107340173638
UP_KW_CELLULAR_COMPONENT	KW-0850~VLDL	3	0.7389162561576355	0.04422261209269292	LSR, VLDLR, APOB	358	10	10380	8.698324022346368	0.8434594639487485	0.2266408869750512	0.19900175441711812
INTERPRO	IPR041569:AAA_lid_3	4	0.9852216748768473	0.044542794659964705	VCP, PSMC4, PSMC1, PSMC2	388	24	11584	4.975945017182131	1.0	1.0	0.9977409638554217
GOTERM_BP_DIRECT	GO:0006641~triglyceride metabolic process	5	1.2315270935960592	0.04514214124078507	LIPC, MTTP, SEL1L, CYP2E1, SLC37A4	388	40	11449	3.6884664948453607	1.0	1.0	0.9915254237288136
UP_KW_PTM	KW-0007~Acetylation	122	30.049261083743843	0.04522297131458895	USP6NL, DMGDH, ERRFI1, GLDC, JPT2, CPOX, ABAT, FGF1, ACTB, ACTG1, TUBB5, PSMD2, PSMD1, ACAD10, JUNB, DDX17, PDIA3, ATP6V1G1, SDS, MECR, HGD, ECH1, KRT8, UBE4A, RPSA, LARP4B, TUBA4A, PDIA4, ZFP292, LACTB2, HMBS, PLAA, TCTA, PPIA, SQSTM1, IDI1, LRRC59, VCP, PSMD11, MAOB, UBR4, MTMR9, HSP90B1, ACAT1, APOB, ESRRA, JUN, UBE2H, ZRANB2, HSPA5, EPHX2, IDH2, IRF2BP2, CYP2C29, CS, ALDH6A1, KYAT3, HYOU1, CALR, STT3B, GCLM, RPS24, NFE2L2, DIDO1, ABCD3, DDX46, CLTB, CROT, SEPTIN11, HERPUD1, CYP2C37, FYCO1, UFL1, SPRED1, SPR, CPT2, HMGCS2, ACADM, HTATIP2, EIF5A, CERS6, FAM219A, PJA2, DDAH1, GM4952, CANX, ALDH1A1, VAC14, DDC, GOSR2, RPL12, UNG, SELENBP1, ATP5F1A, FAM168A, CYP2C54, NRIP1, CYP2C50, ASCC3, PDLIM5, ATP9A, UBQLN2, RANBP2, NQO1, HNRNPA3, MDH2, SPRY4, ADRM1, GSR, RPL35A, FMO2, TUBB4B, SUGCT, APC, PSMC4, GSTA2, PSMC1, PSMC2, PTPN9, TACC1, OCIAD2, CRAT	320	2887	8654	1.1428255975060615	0.6855518525626767	0.3919324180597709	0.3919324180597709
GOTERM_CC_DIRECT	GO:0016020~membrane	95	23.39901477832512	0.04533485095702969	ERO1B, DOCK4, ABCD2, ABCD3, TREH, SLC40A1, CLTB, ATP2A2, CPOX, AQP4, MIA3, VLDLR, CLDN2, SLC4A4, ACTB, ACTG1, HERPUD1, TGM1, AKAP12, CDH4, SPRED1, TMEM267, EDNRB, CPT2, SLC16A7, SLC37A4, TMED7, SLC25A44, ABCC3, SMIM13, ABCG8, CERS6, MECR, ABCC2, UGT1A1, SIGMAR1, RPSA, TM4SF4, PRLR, TMEM254, FAM210A, FAM234B, F830016B08RIK, PLPP5, SLC22A26, STIM1, ADGRF5, CANX, WDFY3, CDHR5, TCTA, SLC29A1, PDZRN3, ATF6, ATP6V1A, MTMR2, PPM1L, SLC20A1, MGST3, GOSR2, TGFBRAP1, ILDR2, UBR3, SELENBP1, ATP5F1A, ASIC5, PODXL, ORMDL2, PLXNA2, UGT3A2, MLEC, SLC17A1, PDLIM5, ST3GAL1, ATP9A, UBQLN2, BTNL9, NUS1, SYT3, SDF2L1, HSPA5, MDH2, EDEM1, SPRY4, FMO2, ETNPPL, IBTK, CLCN5, VNN1, AADAC, PSMC1, NMT1, CALR, STT3B, PIK3AP1	386	2415	11609	1.1830796296892265	0.9999999904341125	0.6939719492653006	0.6695608756730539
GOTERM_BP_DIRECT	GO:0007584~response to nutrient	6	1.477832512315271	0.04568767255560997	BCHE, ABCG8, MAFB, HMGCS2, SLC37A4, GCLM	388	58	11449	3.052523995734092	1.0	1.0	0.9915254237288136
GOTERM_MF_DIRECT	GO:0044183~protein folding chaperone	6	1.477832512315271	0.04575934248773163	PDIA3, HSPA5, CALR, MESD, HSPA13, HSP90B1	385	58	11355	3.0510523958799824	0.9999999999999996	0.6205797300938394	0.605003752720282
GOTERM_MF_DIRECT	GO:0140104~molecular carrier activity	4	0.9852216748768473	0.045908143837853375	GSTA2, LBP, SERPINA6, ORM3	385	24	11355	4.915584415584416	0.9999999999999997	0.6205797300938394	0.605003752720282
